folders,animal,sex,imgs,lefteye_x,lefteye_y,righteye_x,righteye_y,mantle_tip_x,mantle_tip_y,l1_tip_x,l1_tip_y,r1_tip_x,r1_tip_y,r2_tip_x,r2_tip_y,r3_tip_x,r3_tip_y,r4_tip_x,r4_tip_y,l4_tip_x,l4_tip_y,l3_tip_x,l3_tip_y,l2_tip_x,l2_tip_y
fc_khorne_2020_12_21__19_04_53_f10_c43,kho,M,img4084.png,289.6111640534224,295.76336566865905,303.4774469865305,303.1298284768727,293.0777347866994,314.3961833600231,276.5768271442689,300.47378963887934,267.66062374431726,355.42671671613215,437.26603334900585,396.4749421568396,425.7947599214081,279.3040778606627,429.89164328840735,172.37542198198378,325.83080576662786,348.541406762949,308.2439817447864,151.46735889600274,277.06751871518384,193.95970893659398
fc_khorne_2020_12_21__19_04_53_f10_c43,kho,M,img4152.png,291.6447515439143,299.133635950794,307.6862339598011,307.15437715873736,287.26980179412703,335.9561296781704,254.09309952490668,166.4268268739126,322.99855808405664,351.26845380242594,442.58051791157607,233.87396884980012,371.4875844775325,316.9980140957588,389.3519626224973,163.5101937073877,267.5825279200842,357.8308784271069,272.3220568156871,188.3015756228491,242.79114600462285,372.0494651139156
fc_khorne_2020_12_21__19_04_53_f10_c43,kho,M,img4623.png,291.1521351481823,303.7321328663875,307.061043329227,297.3685695939696,328.7168440596522,345.99384504412706,237.41537862554236,175.40027353929344,275.5967582600497,236.20765592017548,365.04017536681215,246.1065321217144,360.0982971191406,295.34893798828125,359.7372059731306,331.66110500644373,,,,,244.83953577669658,337.3176056930374
fc_khorne_2020_12_21__19_04_53_f10_c43,kho,M,img4772.png,290.5730895996094,302.0920715332031,306.3746187463962,300.68514731099344,317.0984012980634,341.6653163477216,276.50122449532336,228.68260732122812,292.5868983228241,198.42622083616715,309.37052411689876,221.1726162820147,330.3180970117055,301.5060335593114,359.6617810150683,333.8477552790381,287.02859213884125,262.18840185367253,243.67857486798343,395.90653205070316,239.33504126489535,292.14360116108037
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1224.png,292.4133684697295,306.99631920986445,309.50071429381455,304.14842823918366,348.30322876934105,334.7632561740027,225.48793065872968,257.8701999656199,356.1349289387134,295.248768955806,374.29023387680377,335.831215288008,380.1498102583046,303.9537159705089,407.56075575925973,300.6969699703954,318.4003735771922,406.67250318369406,276.39398175964976,330.49141971798144,216.2322850040169,276.7374776463805
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1233.png,290.39973892550785,304.26466392712064,307.84552619935107,299.3901057182527,344.0198792230552,336.8472372179748,282.9286210342784,302.8808221478199,370.7016715242272,342.2349068172499,386.9957127676448,296.07534475926195,422.4409074997178,305.1493146106726,369.4148961805366,303.44794526353314,,,340.7751788370216,416.021883732597,299.9423145056735,364.98080331841186
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1275.png,292.2658783669897,307.1274181997518,304.33788591664563,296.00846387770025,341.95240728839786,332.73055536468263,237.941844393538,250.57959336188978,388.2065699458342,291.56088214887967,383.75898821701367,302.99752088013264,400.5962619046917,340.48428116590634,,,345.38927929157995,331.97269924530326,261.4504906744469,328.09458920704895,182.3470727832804,270.911395550784
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1346.png,295.23618884691354,297.40776700341934,315.0826202012594,293.43848073255015,332.71611836101454,336.5600447216032,219.55513061567467,252.9517607696846,374.88653334902153,311.96181666327294,376.166619860476,291.7861776942394,377.4899853883783,307.88712495038504,,,345.06752995477007,342.5151895971639,198.39451727892327,338.9862148560909,197.07115175102092,261.1282096311677
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1403.png,297.8022931695364,310.8201687670936,318.17584008035243,311.13360795033697,314.41456988143256,330.566837311423,255.48800343168782,387.9262078449511,414.3311515927373,314.1493129491983,335.1180462746188,269.84865034536165,378.83194513535824,347.30146443418863,401.42234924459945,307.4015299035808,320.44895269718944,333.80589834295364,178.45212686767331,315.02945856384406,180.79918184006203,361.38379426852083
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1458.png,298.73169442394544,304.5312123612427,320.2903669147447,306.4910916785881,310.0989944645487,317.07443999225313,216.8087389589084,387.6300954166869,398.2935637450909,434.6671990329761,390.06207061224035,397.0375161399448,380.26267402551343,220.64837757886028,408.09296033181784,291.98798473023226,240.3754119873047,223.29122924804688,221.12047345706827,340.5929918003977,196.03401819504734,382.5344091915889
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1564.png,288.6901398547782,300.80889377605206,306.2926866617724,301.4375561620161,307.55001143370055,324.069402056723,248.77007834605922,393.5365957057537,246.2554288022029,353.30220300405267,424.16688403003724,272.5190864076685,387.951764525534,294.285118865619,400.2399274764318,294.8702694823284,,,168.6156241356391,310.8674919514773,113.92199655676427,280.69169742520154
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1710.png,292.51459470050605,301.0745285332912,311.53603714365164,304.7324982338961,288.1250310597801,316.8037982458924,176.50261412134293,243.45603889925982,363.250742917834,250.07963297912062,466.2659171329722,294.9311700628488,375.74363680873546,265.6445499579487,,,274.88143447664777,274.40011889232306,174.16721185771553,262.723107574186,169.78833261341413,251.9218721049092
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1783.png,282.0334687325316,299.1794406294413,301.5019402075241,302.7508973419369,309.76328469115987,330.827600147441,209.69481840567522,257.88612773452746,411.9839173355531,250.22188084944378,341.0775279828134,287.22673358473673,330.44703500953017,402.9260524567497,,,282.3348797755602,316.9626921681268,230.793591417675,344.39109708372655,154.41226081879904,266.91155634141967
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1834.png,289.35601181856526,299.0857604533006,306.5916292086496,304.3180014467191,311.20831243813643,324.9391865384271,269.042605608823,243.37778281749243,309.9771969102733,370.1826821873984,372.7640888312947,331.7103219416745,379.8430031165079,273.2323343681742,391.2308217492422,296.31575051560856,343.5681925688328,349.72997247774833,,,167.98158759477593,286.51125159821345
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1870.png,293.3175488674473,304.5512732438924,311.801970226887,307.91207712742687,365.5748323634391,297.4935850884699,255.3404649835074,332.44594547722875,288.612423430499,353.2829295551427,431.4465884807154,313.6254437294356,403.88799663573246,247.0815268354524,422.03633760681873,316.3140868362632,286.7195567237484,270.4774558487858,238.57331320914568,214.3842054877756,177.0337344971535,346.56132178807366
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1946.png,297.72079156959387,298.01707720981574,311.2970241837539,305.67546483831626,364.2095205261211,304.63113925261166,208.7512515571779,322.3259147008038,259.90455072853604,377.01812136200436,382.80115628488085,344.8462350907099,375.7858051388621,210.17585191249927,406.07586669921875,265.7106628417969,316.9763496394269,266.19435020179174,246.39235849459237,231.92291427846644,125.76262664794922,272.7496032714844
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img1963.png,293.3595294352557,292.2668852941563,310.5045820048995,298.86113628248086,346.7729624406844,311.7199257097137,210.60167953178268,307.1039500178865,250.4968980111462,357.22025752915306,359.6317518679173,324.2490025875303,407.76978408268644,279.4080958669234,385.349330722383,263.2521809455283,298.3157903190397,374.8714463195191,251.75809511148458,220.6241504462309,202.35886579637702,257.64706760545243
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img2011.png,292.0336178599142,299.2050419067268,306.27675533095294,303.7211586658367,340.66872141955866,339.8500927387154,184.73972234156355,356.5862395943903,221.86011129528444,387.0956219109414,348.84943952704725,325.97141165957123,381.600185689877,292.8646791254064,402.9593679699833,399.6605905259381,307.44140625,359.5427551269531,300.09377577679663,243.06896149779888,194.49393947855796,219.90512643883042
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img2163.png,289.2828995937304,300.44603546478834,306.641628536601,305.2473860234547,278.57219450132084,321.1287763328895,226.49600767270897,342.5501865177086,287.8055609602946,377.2676444034499,449.9434759798734,341.44218254263177,386.04858008377516,285.6726491304304,322.1536841876769,366.1876046526814,135.2703470580484,336.27149732560645,185.94624347208554,197.04097902718655,228.71201562286268,263.5125696288934
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img2504.png,288.2714975169233,299.27433165128843,306.9510085556169,304.63652238046046,276.84527587890625,367.2629089355469,356.3459777832031,152.31739807128906,456.5175476074219,213.71609497070312,498.9074527539864,266.75711739198226,433.38631980094294,295.9344969101344,242.61473083496094,443.8363037109375,219.41887000116043,460.2492131439386,120.6828384399414,356.1966857910156,123.95736694335938,280.6592712402344
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img3004.png,291.1373632481959,298.27662945028493,307.2893241931177,301.65727243875693,266.34598133273454,355.37193325558985,296.7717682289826,202.4917447769115,343.3495160701524,270.10460454635154,369.6434059804902,316.6823523875214,344.1007700675906,315.1798443926449,324.5681661341968,324.9461463593418,,,191.97183558635055,279.49527951432935,265.59472733529634,265.22145356300314
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img3355.png,291.2207499868332,297.9930187908599,308.0134864001582,299.76067525542044,262.05441832158454,350.7281033169155,292.98840645139376,234.6519954774411,337.47442747616697,245.55254367556432,377.8359167502989,274.1296565192928,338.0636462976871,318.3210681333059,305.65661111407746,354.26341624603657,,,169.83087158203125,268.37310791015625,206.82888793945312,213.22486877441406
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img3689.png,294.0128904229149,296.0806477286556,311.313828069801,300.853320182969,267.7631919241911,350.07150486807615,320.85917297842786,244.1778347879972,,,376.9380743166105,336.64836359031966,346.51228742036244,338.4381157606872,357.84738449935685,371.5485309124865,248.67250210693743,381.09387582111333,215.56208695513808,279.37629413855865,313.7001642969577,212.85717180656542
fc_kratos_2020_12_06__22_54_51_f10_c39,kra,M,img4456.png,294.52752242752024,294.3573790819829,308.8897312020745,306.70887862809957,251.58456420898438,334.7686462402344,334.7417069962721,241.50445079162324,367.20029882676477,260.17532219854377,371.508961459131,313.8899830153767,312.6239054834586,324.51801750854685,279.30358112649276,348.646528249798,247.70672182247336,384.26480601069255,250.5791635773842,307.5706111545728,284.4526841100164,247.55776649937832
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1258.png,298.6132648597326,293.0206625330117,300.82283544043327,309.96070365171676,242.26921505186596,292.6524007695616,404.6726527333641,227.83833040234242,424.1905261962199,387.6639357396898,353.4842676137989,387.6639357396898,316.2898295053379,343.8407858891268,,,194.76344756680186,310.32896541516686,232.326147438713,187.69779818628052,344.2777235275462,251.03882149969928
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1314.png,298.86092764711844,294.12779242325587,301.97396708748335,312.80602906544544,237.538330078125,314.42132568359375,,,447.50856092454353,379.34724710324565,312.48047519871494,433.8254373096318,305.08700652784825,344.7146833291859,,,166.7815704345703,305.15081787109375,226.79928588867188,186.23287963867188,320.65220372967286,249.76698039805572
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1353.png,299.78353752570763,295.5719554794098,302.56759645739044,313.204328713401,241.9502716064453,310.2782897949219,,,471.9311814680956,360.99734037395615,344.73980712890625,447.8008117675781,313.23982236217455,354.03719304474913,180.53301328529326,329.4446724815508,,,238.99825085063256,196.27385358272238,334.1202643497958,255.66711079195596
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1394.png,296.24588153111665,294.32890017227606,298.3376083475132,311.4113358395151,244.36453247070312,303.3181457519531,352.02526330169314,280.73267586569807,410.59361416079855,323.96169673789484,316.11728628688456,398.56661985604103,310.53934810982685,341.74137467726615,207.34749183426027,323.26445446576264,,,244.3013322572672,193.2287707131061,340.52076581151175,255.6319540689386
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1484.png,297.9989578986926,295.2350941689899,301.60424056286917,312.6060015509316,240.6421882413381,300.47914168051943,344.21212659404677,282.124975390166,383.21472996104785,347.34781631481485,345.5030822753906,363.5758056640625,311.43682964698706,325.7161203297554,216.3884685005139,315.55577827616696,,,243.91971793604407,175.60526031222196,317.991889036399,249.3496784431063
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1568.png,300.04524765806036,292.03566051891954,299.71626714937827,310.7875495137991,245.61941528320312,299.2738342285156,368.1442129552545,279.8633816976819,371.10503753339344,331.51332156077126,352.682129047196,370.3330215852588,316.82325360084735,333.8161851215459,223.39278913513158,316.38021816139474,,,250.0402103383815,186.10393672328414,333.27227903495213,244.0045062513333
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1739.png,303.28015749822777,297.73206850527913,304.91892234558077,317.06949370404436,248.54541159663805,302.97611601680865,362.98394775390625,285.8457336425781,376.69682265964155,335.0959070249272,343.92152571258185,370.49322772775173,295.41408623093344,329.5241065439271,226.58596264210803,321.65803527663275,,,258.70575365022654,189.57358857998204,342.6105138346995,249.88013496257193
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img1963.png,299.6470947265625,293.4654846191406,299.2884216308594,312.8328552246094,246.2288360595703,298.111572265625,411.0205993652344,300.7671813964844,353.30771832112885,319.0717206365306,343.14001103227133,354.8127523185751,272.5822846944419,327.3907538728685,232.83579256527165,325.542079820349,,,255.3446044921875,193.42665100097656,365.0159873204193,266.07639779763684
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2009.png,305.6153433939805,297.7258203306926,307.0761150556659,316.4236976002661,249.3735809326172,302.89788818359375,386.0833435058594,285.1890869140625,365.50698152308325,325.18832757037876,343.59540659780174,353.8194521394132,274.9391384985864,328.9863338907609,241.63354461215852,329.27848822309795,,,249.3336944580078,187.81614685058594,367.55206184944285,270.8476217556806
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2460.png,303.6907994391854,291.25694646932016,303.37409432261825,312.15948416274836,244.46694264113884,298.22445903379617,,,369.24875856857386,323.24416324259664,312.2418375864969,375.5005074761671,276.1374542978482,330.2116758070727,,,258.71867288665806,279.85556227290476,240.9831863589008,191.81153986725263,,
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2568.png,295.0005663242945,293.08644635935605,301.30152509692584,311.98932267725013,240.68195621540337,310.2511271537656,,,377.34757924937344,318.0730070094459,310.20977715478404,377.6062036887906,281.7468254577251,332.4131200781932,203.31075246048633,327.1985335077396,,,272.4040245189958,265.27531798360377,,
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2726.png,295.0739108715273,293.3048255850819,303.70228398916333,311.08450352445317,242.12979125976562,317.796142578125,,,359.39451047572334,322.06606931053545,312.592122958849,385.8637372106324,279.6474256006022,342.4604057704025,196.76275050088614,345.3365301429478,,,270.2346549268174,263.49771845143005,,
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2886.png,298.587288902478,289.5957790313572,303.9491801783116,306.44743732683423,238.8405004003323,318.1925325024697,,,353.7381705967664,326.8736898062003,310.0770559221214,394.28032298810825,280.9696461390248,347.2999422855663,201.56258962548927,348.3212549095346,,,269.22455096338933,266.36091683607833,,
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img2957.png,296.60328969974336,293.3829584558939,303.928016174766,309.93141456613034,244.7876320431015,319.96900269856883,,,362.79711414068896,311.2878453948382,320.2051861192608,389.14697496267183,294.7042865395523,340.3154651291873,191.34425739201015,356.86392123942375,248.04306603200047,305.590835914265,276.5281134348664,268.15334504192697,326.71605409705876,263.54148022432
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img3023.png,297.33797345225037,294.44013977562224,308.57977755117076,309.23198727420163,252.3707570565691,324.3196717227526,331.9508965989262,246.81039083019667,371.2972109451473,300.9485526749972,319.5257447001195,383.19122476709856,307.1005928013128,331.7155954720423,172.19894361426887,369.5827250684055,230.7746597086432,315.14872627363343,286.3920063033016,257.7563579791454,,
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img3193.png,295.35833631010394,296.923611180585,309.2786309685181,308.98786655121063,259.47491007952533,331.2603380046732,391.5630393938105,197.3161694025995,390.6350197499162,257.01876649313124,356.60763280712615,364.05036542227094,323.19892562693224,320.7427820405381,226.6848826619276,367.14376423525187,254.83481186005392,319.1960826340476,270.9204856875547,273.4137802019301,278.9633226013051,247.11989029159227
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img3309.png,295.37511462293156,298.21781804666205,309.43043859461073,309.74318370343894,262.2045500497687,335.04276685246145,339.22772541457056,236.37439257127372,362.8406696869916,260.2684433231283,355.5319012217184,368.49443790505785,321.5180172102548,326.60957246945395,231.84505027094173,363.99673423412054,252.64692974902687,328.577317825489,269.5133185150419,277.1348320891433,288.347452637092,239.7476703244767
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img3687.png,292.4677852829755,297.3105929170105,313.1518209967566,303.5158036311449,271.44708251953125,338.5116882324219,322.25279671082035,229.880636490084,377.0126037597656,177.47325134277344,346.45758056640625,381.5500793457031,322.66647742509593,327.9229657734066,257.7708435058594,414.2574768066406,208.90428099929971,378.80569362930817,173.74142028587175,305.9978879167986,184.0834381427623,184.78943863404112
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img4120.png,291.8666519658685,299.95813721298236,309.6021384936257,306.23945535822975,272.7835998535156,342.7401123046875,319.20886036282764,233.45006273389268,376.479702275377,198.3485789810398,356.8967692343117,375.33395495595073,319.20886036282764,331.36472793921916,305.9072454670096,386.7881233384606,212.4891815185547,351.3544006347656,129.6940953831957,268.1906254077802,200.31197114238867,205.5345689743786
fc_kratos_2020_12_07__21_14_59_f10_c173,kra,M,img4382.png,294.1813658833062,299.1845297265027,314.4026193143517,305.9249475368512,274.72674560546875,342.78717041015625,309.2877197265625,193.68959045410156,400.92877197265625,222.3259735107422,363.5680198133643,294.8230829080419,338.19232923322875,330.90414295167216,236.46600341796875,431.98583984375,201.4014971996857,407.0312146920787,132.80783360025688,286.10018927112037,199.81551653842723,200.45723356316296
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img1357.png,309.0978892627222,307.6249232496541,294.97888568999775,293.8000655846947,350.5724622576003,268.50351751689675,302.03838747635996,350.57022578335767,167.31956171994733,313.80198731272105,130.8454691570758,287.62300152162777,309.6861810782524,245.85428261898454,354.9846508740767,248.79574169663547,352.92562951972104,263.50303708489014,384.9875334661162,297.32981647787585,357.92610995172765,327.62684497768043
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img1500.png,306.3165150191287,308.1171852638854,291.76220703125,297.3890380859375,329.976806640625,243.92481994628906,294.0345153808594,435.9674987792969,181.74177138250928,389.4084988930423,130.48575423043542,271.05369565098084,277.2643488022833,231.9127370984881,403.1120300292969,137.92666625976562,330.850184915815,198.82930784578588,423.2060546875,324.71453857421875,409.7283020019531,408.75250244140625
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img1827.png,306.06698545148686,309.04252887229876,291.92082357815667,299.50209412051794,338.5419921875,262.7546691894531,296.52655069970604,351.4810144922893,259.351753218629,329.11033990190674,272.0066992302894,229.4344505374878,272.839954074595,268.57792630440076,,,,,450.1604482542456,318.5829636240796,386.94733329912606,356.3558673105679
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2025.png,303.7431655447553,306.2943728293013,286.2436243875705,303.8971754105089,276.0919494628906,250.89898681640625,382.13152113926816,328.3485890821918,227.2725678852764,303.8971754105089,187.23937099144263,283.0415578670146,253.02270373604895,314.74301339124946,232.82203477304623,266.57218740255064,246.36314253945466,301.20190562484106,308.0581208985817,280.40464070634295,382.13152113926816,263.8639785166751
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2093.png,310.4449926945653,307.2405504113846,293.4754906347843,305.6693002206641,282.47673929974104,253.1895438506006,409.11950467181055,344.63630495053167,274.9347383842828,334.2660536917766,181.54418545576888,337.78525088079607,166.9277020812543,333.7251166100976,241.7861223519841,283.6446305397135,247.79428955966512,192.00508597472987,371.2601834523717,197.1975768393764,324.9102753946749,260.82672493279574
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2125.png,307.5759076896758,304.8574811356489,289.04655009033627,300.5339643624697,295.5318252501051,252.66645723084255,382.61980596700096,340.06326057439406,162.42927316151602,307.63688477554985,164.8998541747613,297.7545607225687,272.37012825093063,285.4016556563424,236.3267059326172,267.8360290527344,,,287.9593200683594,208.18917846679688,427.7355041503906,259.94915771484375
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2340.png,308.7391978243601,303.93438395054625,290.9314455704734,305.6038607243481,268.8244323730469,254.20736694335938,297.6874609831775,326.48612195624344,195.5617752709785,300.3178623519839,223.58265502421224,300.5494398706056,236.39520429294535,284.4571549228576,216.1322021484375,253.30116271972656,341.8504871714307,211.55666913350893,372.73580748676545,224.63423719495697,394.99549780412383,313.9512445933575
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2367.png,311.1139069571143,303.7357885788416,294.431369818171,303.1291508646982,265.9193972534315,260.96782973173237,410.2991732195591,311.01544114856233,248.93354125741646,331.0344857152943,219.5116121214619,317.68845600413965,166.43081213391497,303.4324697217699,245.59703382962783,258.23796001808705,,,228.3078589765411,261.27114858880407,355.09514123251034,257.6313223039437
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2400.png,310.36565622155643,304.82702419069324,296.4797326610643,301.85146914201636,278.1304765275569,256.97018049114,274.1630697959877,341.5255364577081,239.4746281301356,343.81063752609236,258.0571167138281,313.9077823339435,255.7076066630164,306.2184767131052,234.56201620571113,243.42248080959257,329.3967855293833,236.1603588343564,353.53266150590343,242.78170534118937,333.8822138082056,332.0630872720339
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2586.png,309.2039747956379,299.53210745423894,295.6519419006739,296.14409923049794,305.81596657189687,263.1110190490232,331.2260282499544,373.2212863206058,267.4185400361655,379.71496874944273,194.01169518844375,333.6945237102941,242.8554804140432,347.5288906239032,262.8361372175099,285.49607684590814,291.90863037109375,220.1360626220703,321.3443375973765,287.6740786711455,311.1803129261535,372.65661828331565
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2654.png,312.76009789012664,298.0865818295605,296.6105920236279,301.5973439744515,280.81216237161823,265.0854176675847,335.22897561742934,283.69245703550723,328.9096037566254,362.3335290810665,227.09750155478528,409.02666560811736,267.82234243552136,314.5871639105484,,,282.2164672295746,386.55778788081466,295.5573633801606,194.16802234078568,321.88807946684335,205.7535374189261
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2720.png,310.26885309310705,301.32636469351274,294.9491637335825,304.9009588774018,263.77349853515625,265.24798583984375,332.3712538989731,330.61640776049643,297.2489019795247,356.1946423105295,259.45419719664005,343.9781720776779,285.03243174667307,261.51699800592945,330.7407622685818,138.00031125306438,309.84713690715296,239.7564104036625,297.6306666743013,245.10111613053508,323.5906659191111,301.98405565225045
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img2893.png,308.89229871635825,308.3771307188127,291.70769548536686,299.6340869697118,334.62558174125434,258.9023575691107,324.1644439385819,331.14055573137887,244.3746655333378,315.3112688646513,235.93310605144728,297.22221283202873,298.0388650967847,267.37527037820155,366.4757937535401,289.68510615176933,407.00473759656643,244.00671026794998,431.5032390746899,309.67279670415724,382.7587979893515,277.0923153569621
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3114.png,312.57131387908976,307.08411105654193,294.3171447589483,303.9200550757174,337.15359496088024,261.0836048737855,374.87887780917254,331.90978105993423,243.23319044886028,314.1717091562606,268.1668881922438,282.91424749245374,297.6175601645011,276.77116254118533,366.10035004539776,272.6614902033172,391.22063988137546,282.8852160118637,396.27004270968393,285.30014779931554,411.19871194120464,307.9126909000013
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3210.png,305.8665868273381,303.31308830021794,285.36565665703256,298.3645879142821,330.638427734375,256.77349853515625,419.68209570386216,271.8547644181973,256.0281186546987,340.7803055080178,237.74554555455936,300.213122257354,248.29748256053716,275.4483721412836,367.16828311767506,297.6289744191553,370.39846791542334,261.235559031191,431.3464180421395,258.7765848267955,407.3108447390225,274.6824789244464
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3265.png,310.1171932137668,303.65344097448315,290.4244689941406,298.46844482421875,327.6466993386866,255.37987795355033,382.33605526954307,334.9281879415461,303.9144448926414,317.94673058403305,186.062226791258,314.17114464943495,292.27253241266004,258.32470806107636,,,361.41535476112495,225.12888964490455,390.75689697265625,247.02914428710938,365.002359972445,272.60395861825765
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3387.png,308.64410400390625,303.7488708496094,290.7230902462509,301.37668152579215,316.6806344126376,265.2502025313364,273.0612560711836,335.36233213539117,269.5824099457916,263.6445812426939,,,286.97664057275176,206.37742194777894,339.96214309795346,289.0669183128665,319.8918769899225,309.4047879690045,318.28625570128,324.39058666300093,402.31376980690294,306.4611489398266
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3649.png,310.1233000861818,301.0715643793816,291.8673369327484,299.41193136543313,303.90867794077553,241.510903887107,306.384006659401,441.12465551983956,258.4829715482338,378.28201312628994,247.93595464302268,354.1117660518478,235.63110158694303,313.6815345818718,278.7279447848247,235.11818058949507,383.86322491510043,184.0886076637626,344.17748390307423,358.94581546673624,472.9795227050781,351.74371337890625
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img3667.png,310.35203176384795,301.24668512329424,290.6917637524581,300.193456479827,302.2772788305985,242.26588108912478,279.10624867431767,414.995378617764,259.09490444843874,407.6227781134928,218.01898735321356,389.7178911745485,230.6577310748213,337.7586114301611,,,350.61706225670105,216.96680572025753,343.7042721403128,261.92614910051464,456.7508132058043,396.3883392498415
fc_kratos_2020_12_08__20_35_08_f10_c313,kra,M,img4324.png,308.2184937343685,293.1423362196557,300.5156851822037,309.1641780081584,239.8175537911452,282.05029190453837,402.5008704128654,310.7047397185914,,,316.2294146286199,372.32720813590964,286.6506297883071,338.74296284847117,269.0882262893714,318.7156606128427,,,312.53206652358074,262.63921435308316,364.6030523362148,223.50894690808602
fc_kratos_2020_12_09__18_25_16_f10_c444,kra,M,img1201.png,297.1056417089618,289.8991039705189,307.0315237731537,304.7879270668069,264.273877958173,327.6938087534037,327.07951764671293,288.90891186136446,368.4956396321885,336.4743967332658,335.28211118662307,362.4343959780755,334.5185817970698,411.6820416042586,272.4170471391991,373.72027074157916,,,275.23470025814316,290.5995037327309,,
fc_kratos_2020_12_09__18_25_16_f10_c444,kra,M,img1218.png,297.8489341939591,285.2437106124723,306.17901528320056,299.9815463857457,266.1305485080012,328.8164424638892,323.4799529300867,303.8261991961648,364.8099706420925,383.60274501236194,329.567319879917,385.5250714175715,325.7226670694979,420.76772217974695,272.2179154578315,390.0104996963938,266.7713239764044,338.1076867557355,,,300.09164833337024,278.51556819423877
fc_kratos_2020_12_09__18_25_16_f10_c444,kra,M,img1243.png,290.61697583336525,289.56206954007524,304.098644304819,301.7474237354277,276.35751879625064,346.081371978093,,,358.54384390107464,258.70978976886374,324.3211470119997,380.0448060119477,306.73481434968755,358.7029222829567,256.9492627868392,393.71336490599145,270.6398503780382,343.7797410764708,263.87651031936383,315.5340508321234,277.54147682178586,276.0919884274052
fc_kratos_2020_12_09__18_25_16_f10_c444,kra,M,img1259.png,293.0434486958678,292.012005838314,308.0808040367473,306.4478669655583,277.70534624817077,349.1539561336559,337.5547155476843,280.6495920082665,363.71901879800123,267.0499959724541,323.84958631306876,373.47733319402573,,,265.174208920728,383.5820609766482,265.50073435098705,333.9501955772655,263.21505633917343,310.11383916835143,280.35886452932334,276.93186169207297
